	mse	rho
protest	5.969942717966102	-0.07956975378587015
pumpkin	5.4886766861016945	-0.03888364647294601
put	3.920038451525424	-0.12815689236608008
quantity	1.8776734738983047	-0.04059015224699629
radish	4.615186356610169	-0.04853455757102442
rake	2.7146768601694915	0.052906616063626975
rally	5.408476081694915	-0.12160293862119266
ran	7.339265282542372	-0.13862223058130765
raspberry	5.8252006254237285	0.14966383398035152
read	6.215085524745764	-0.1260771157844933
reality	3.609539525254237	0.040907004571183375
red	3.250444016610169	0.10380304288830908
reporter	5.345266328474576	0.07265776886594072
restaurant	4.243228018813559	0.05774075689000983
ricochet	6.744901937796611	-0.18501195218651875
riot	8.002498754576271	-0.17272862290388097
river	5.319515556271186	0.045725830279618594
rocket	8.083169718305085	-0.16372486930380564
role	3.6551850510169483	-0.04285347580013121
rose	4.452676535593221	0.004631840716937667
rum	3.861341260169491	-0.028869717916708226
rumor	5.186781702542373	-0.12678435322944756
sailboat	4.2424487767796615	0.1096623679935926
salmon	5.272931740338984	-0.08053978335622568
sandpaper	4.474993970847458	-0.11854696109999549
satire	5.358070923559322	-0.1911013408339119
saw	2.341428437627119	0.2672572039138845
saxophone	6.708725499830509	-0.07940430704457807
school	5.479274597288135	0.12298708405291428
scientist	6.756462372033898	-0.04540257486807037
scissors	4.296815047288135	0.0018658260684824045
scooter	4.106702382881355	0.04802164170328434
scream	8.505736121355932	-0.08749503728077386
screech	7.957125236101694	-0.22127619871211418
semester	4.1875524676271185	0.037367007746078755
shame	4.3385920016949155	-0.22043418141549093
shelves	3.483751517457627	-0.012380527343552106
shiny	4.30467886118644	-0.030053136505771374
shoulder	4.329915631525424	0.14103899650301022
shouted	7.464951902711866	-0.14818639475867096
sick	3.245793446101695	-0.09035853478904753
sin	4.350443667627119	-0.16897288282500936
sled	4.73413873	-0.06746051560146595
slept	5.1771823945762705	-0.0019907621264315337
small	3.0400629028813557	-0.04548587224157326
snake	5.830322126440679	-0.13067374315127384
snub	3.756426817966102	0.15251001021503705
