	mse	rho
mob	1.2463901612779165	0.8090498843094592
monkey	0.9929420264883233	0.7744756514096031
moose	1.1064343171779412	0.6869144859436778
moral	1.1129157446354165	0.6825446995323629
morning	0.3490408973944412	0.7660366634003072
mosquito	1.90634479279139	0.6137904996523288
motive	1.0658352142017333	0.7101760718415037
mountain	1.1352356310893177	0.6822658752860709
mouse	1.6043260940652668	0.5328675294111939
mouth	1.6389983495869718	0.6362985486103501
muscle	1.916564414209828	0.6221150747883131
mushroom	0.4844113245720712	0.7880690952279076
musical	1.2287924978140459	0.8188421999118752
mustard	1.753767177190278	0.6480805654900577
mystery	0.9312164869869586	0.6827203937720087
negotiated	1.5577261371340239	0.5916106654392008
new	1.2690244857200519	0.2059073514180065
newspaper	0.6948030233706067	0.7640482463456219
night	0.4629106283386768	0.8605398992751855
nose	1.4515643830889766	0.6242327071720013
noun	0.6858354100110415	0.44414401889813665
number	2.0926509235617177	0.28567682126230115
oak	1.308385120344896	0.6774256055608807
office	0.44526692794309275	0.583383549022273
old	1.3398867719610394	0.3708609814066384
opened	1.551098916469875	0.5471398253754671
optimism	0.5735932799251479	0.7192292842866178
oration	1.4595478224629044	0.6423873254138793
pan	1.9710046918603699	0.6914696544939289
parade	1.1389328702033819	0.8165914288629617
paradox	1.252837826335549	0.4771987965016475
parent	1.6236366848082278	0.7060010182626943
