	mse	rho
heredity	4.933905690847458	0.02710600622673877
heroism	7.249342072203389	-0.11379340829167235
hierarchy	8.757694915254236	0.15432227291149178
highway	4.818270480847458	-0.05715042577806251
hiked	6.58706508542373	-0.13059620520851908
hoe	5.557055354745762	-0.05229225934810684
home	8.57779847983051	-0.0008904625847675584
honey	6.02828010440678	-0.056677769092564195
honeymoon	5.339505575084745	-0.03338097695525517
hope	7.095502674915255	0.05256637393985963
horse	5.6727544006779675	-0.14642080394403895
hospital	5.955161222372881	-0.09962046696482141
hot	5.1384383038983055	0.0014899964247874892
hotel	5.768823654237289	-0.05379988533269804
hurricane	8.49386064118644	-0.29297728118692234
hygiene	5.585631780338983	0.14603468841028444
ice	5.573040979491525	-0.14189600513242967
infinity	5.173795505762711	-0.10606660013320483
injured	6.222178870847458	-0.11122248734919923
insult	8.005934515932204	-0.2200188595533626
intellect	7.5369351649152545	-0.06045611140340886
interviewed	5.516496708644068	-0.03918801302093764
ire	7.353267095423727	-0.2544487236122894
irony	5.907370245762711	-0.017159552060362813
island	6.293081799322033	-0.038576988575807304
ivy	5.119450358474577	-0.07770883595184773
jam	7.131432091016949	-0.14737685140302523
jaw	4.7554326561016955	0.0775407879441891
jealousy	7.255269625254236	-0.1430014624247553
joke	5.944031561694915	-0.26116046010578486
journalist	4.47081804220339	-0.06864104049031708
joviality	5.949339522711864	0.0825163676416777
joy	7.918054544406779	0.025258834083933746
judge	5.601224801864406	-0.1955568934781274
jungle	5.184584070677966	-0.17876762364605026
jury	3.9026353001694916	0.0029945689721729307
ketchup	5.68246752779661	0.04250283277488379
key	9.008661281355929	-0.22751803276152194
keyboard	4.422494822711865	0.16336770000104203
kicked	5.702597264745763	-0.11242504117506949
kiss	5.474142447627119	0.00532411374004125
kitchen	4.533704354576271	0.20092731321406676
knowledge	9.102165749830508	0.03320081039260729
lab	5.719171702372882	0.02034705137069248
lake	4.630681480338983	-0.0883554618210287
landed	6.397008014067797	-0.18308180230520812
landslide	6.402494539322035	-0.33363654833510153
laughed	6.978419699491526	-0.24997948754311752
law	7.039768550508476	-0.1490536422748573
lawyer	4.675677751694915	0.06570499747286757
left	5.379666256271186	0.13309507355189792
leg	5.241985386779662	-0.06728871885177987
legality	5.789966340169491	-0.03166597166455495
lemonade	7.257111639152542	0.0877505354544854
lightning	7.1556367822033895	-0.134485420991908
liked	6.052403338644067	-0.19529699554588223
limousine	5.007630789491525	-0.1038778957488581
lip	4.237466997627118	0.006964052526856486
listened (to)	5.847856630338983	-0.18213991827263282
lived	6.7395551720338975	-0.1611593209986586
loan	6.3312	-0.15100683698695516
lonely	4.887986440677966	-0.057216334197698455
long	5.255297383050848	0.09382499080007323
lost	6.670562195084746	-0.17631009504782016
loud	5.627965914067796	-0.07474096773092971
love	8.29012242661017	-0.25309304061226423
luck	7.13976273016949	-0.1550734949203984
lust	5.144587527627119	-0.06924355525877077
magazine	4.07165925220339	0.11784551444086326
majority	4.080118079491526	0.1673507508227237
malice	6.010915047627118	-0.08731032126699344
man	5.337986710508475	-0.026718786596904517
mandolin	6.510629416779661	0.032115562797498325
marched	6.419376011864406	0.006759263341766797
matinee	4.834895389152543	0.040888634866369636
mayor	4.13285076	0.0600355783211171
medicine	6.136577125084746	-0.2452297049344191
meeting	5.866073793898306	0.016047069659954106
megaphone	5.810566855762714	-0.0819311071283657
mercy	6.187059882372883	-0.01900374162383525
met	7.8314667437288135	-0.15752230453593963
minister	3.9040857179661015	0.24112488270032928
mob	4.981603202203391	-0.23342829673453352
monkey	3.7675339577966103	0.2588618715590474
moose	5.9120783898305085	-0.07439963899772133
moral	5.004667816779661	0.07983738199468174
morning	6.575197966949153	-0.0009744971876400752
mosquito	7.094996648474577	-0.377762461358372
motive	7.093391471525424	-0.18369366495317468
mountain	6.57997503118644	0.05732086425883406
mouse	3.5626583594915258	0.22021075552592223
mouth	4.079761913728814	0.23915841925933443
muscle	4.306698675423728	0.047869491800929184
mushroom	5.066670032881356	-0.08491366470838273
musical	4.833186168813559	-0.018665617952577224
mustard	5.445259661694915	0.0939718620875406
mystery	7.652949027457627	-0.354374520616867
negotiated	6.32907076898305	-0.26826643067867717
new	5.636216542881356	0.1010428647343231
newspaper	4.693890019491525	-0.03369349214789001
night	6.089471834915254	-0.0921011650789332
nose	4.584918644745763	0.028771344641978756
noun	9.685748062542373	-0.11188834126579053
number	6.037170840169492	0.07912639730496852
oak	6.838015977118643	-0.07089221660892443
office	4.701380025254237	0.1651007329150823
old	5.501456803559321	0.015197390084529638
opened	5.703870463389831	0.13085606849563736
optimism	7.661021469661017	-0.16478841365042238
oration	6.112771262372881	-0.14403180057345716
pan	8.748745200169491	0.2953086749888135
parade	6.233699933728814	-0.06791334171425015
paradox	6.90114883101695	-0.12907930285952746
parent	4.503114646271186	0.03532952663430846
park	5.880379134576272	0.07897251412153299
party	5.842338373728814	-0.11553237733484499
patent	4.3901255969491535	0.033954776566389004
patient	5.484328731186441	0.15501189729410694
pea	3.6660261825423732	0.020530085643756437
peace	7.530761940508474	0.13495407426193545
peaceful	4.671144499491525	0.1898881988401564
pen	5.081548659491525	0.14848975766753061
pencil	5.280174576949152	0.14874421144304
penguin	4.9888229762711855	-0.022829984559557943
perjury	4.6709456881355935	-0.09395513489382334
piano	5.978406607457626	0.03818050850017098
pie	6.653875517966101	-0.22416543036703054
pig	4.495183352881357	0.12758952701248436
pilot	5.95713784101695	-0.03209659418969402
pineapple	5.49761809779661	0.11365272932152325
plane	6.015207684237288	-0.2312052191398882
planned	8.126911311355931	-0.29649326317259683
played	6.53868220762712	-0.20569338326027034
plea	5.143283829491525	-0.03924414654535946
plot	5.93824584576271	-0.14176836485769592
plum	6.277219532542372	-0.19039009250661107
policeman	4.492209374067797	-0.04705257580004708
politician	5.2392898454237296	0.051005221971344564
power	10.48764704	-0.23964805095797634
powerful	3.95920935779661	0.13498413257890993
prairie	5.681547789322034	0.0723085386868157
priest	4.092754774237288	-0.014183864045327487
prison	6.848744106271185	-0.03851991824058134
problem	6.57615035	0.050004996389142325
protest	6.105471531525424	-0.11039769183757883
pumpkin	6.65834278779661	-0.13717140538313083
put	7.620370654915254	-0.12537860036319476
quantity	9.651405677288135	0.002276143522565101
radish	4.173710085423728	0.04422182275178997
rake	6.965228385593221	-0.0680615016311886
rally	4.246229302033898	-0.05157328724019612
ran	7.797723587627118	-0.16627992009050854
raspberry	6.212480286440678	-0.015152956821308424
read	6.547710270508474	-0.18766009002205225
reality	9.088237491355933	0.044195589495202574
red	4.991812152203389	-0.026531960071707588
reporter	4.91135954881356	-0.06890310911874808
restaurant	5.942273442542373	-0.043995216080800995
ricochet	6.01484193779661	-0.2535073544253946
riot	6.940461466440677	-0.34116415702762815
river	5.146645386779661	0.0528576500473339
rocket	6.518820565762712	-0.1958622440769107
role	7.150636576440677	0.07174045288186197
rose	5.754617891525424	0.03405305503152009
rum	6.403042277118645	0.020870468165294444
rumor	5.745766109322036	-0.24778747537314746
sailboat	5.494973861525423	-0.09482758011191292
salmon	6.93460631661017	-0.13198716258536142
sandpaper	4.8219875301694906	-0.19325290919467705
satire	6.3619024489830505	-0.3115846308609991
saw	6.891741657966102	0.036738241381821204
saxophone	4.554103126949153	0.2789235403011161
school	4.976917987118643	0.1285996932098132
scientist	4.973952202542374	0.08273138874264863
scissors	5.049110301525423	0.058821761572406595
scooter	5.416111196440679	-0.1820230919002464
scream	8.38387510440678	-0.14025937548689202
screech	7.938254049661016	-0.2590899940825283
semester	4.526830094745763	-0.021761620868745814
shame	8.30266996779661	-0.12706515886583847
shelves	5.856319653050847	-0.10814412956099785
shiny	5.372094115423728	0.07980427348125525
shoulder	6.088055970508474	-0.0422841922266771
shouted	7.490892241694915	-0.39321140708473507
sick	3.4602714122033897	0.21133049082785563
sin	7.101947057457628	-0.27156985009251844
sled	4.697241780847457	-0.16207722449757456
slept	4.733521038644066	0.07458441789277435
small	3.5268425638983047	-0.02282074122604257
snake	5.5578329738983046	-0.1640295542910344
snub	4.848166478983052	-0.047014907034683716
soccer	4.616349228644068	0.004113539936761975
soft	5.6697320394915245	0.04339635877822763
soldier	5.792605160847458	-0.17116870097004788
spaghetti	5.948353296271186	0.09548191172480466
spatula	4.691295895254237	0.01646156958817006
speech	7.7448177408474566	-0.05673195402321837
spiritual	5.309992400677966	-0.04606892530741133
spoke (to)	6.5053487766101705	0.015545296066240749
spring	6.918083885084745	0.13927371762004537
squeal	6.402104558135592	-0.2150129833624045
stampede	8.031902138474576	-0.3371853061769985
stapler	4.10397803220339	0.19615188800256572
stayed	7.708549360508475	0.09301288622031316
stole	5.441457408305085	0.018504552189439066
stone	4.445035369152542	-0.10541391422879268
store	4.759109040338982	0.16105779795314468
storm	5.879083432203389	-0.11819083812243011
street	6.7601964601694915	-0.08237613657614706
student	5.51259674322034	-0.030834803591999766
submarine	4.101648772372882	-0.34627460570861673
subway	6.224663344745762	-0.16482675699404115
sum	5.891648479322034	0.06928716715819416
summer	6.098102172881355	0.24523178056972011
sun	5.928997665423728	-0.0018193443934918692
survived	7.518206187118644	-0.30211925838998877
sympathy	6.05772838338983	0.04297198734427073
symphony	6.336220280677967	-0.09203311641696427
table	5.532051903220339	-0.13384012541747517
tangerine	6.522063544067796	-0.08894671501467862
tax	4.036983179491526	0.014574142306961904
tea	6.795932015762712	-0.02520259856011853
teacher	4.992606177796609	0.05905178514486397
team	4.754787081694916	-0.06062293656304057
television	3.4959390506779653	0.22691085696450597
terrorist	7.227552605593221	-0.05246032593762673
testimony	5.689205614915253	-0.20574421966129092
theater	5.0057774206779655	0.04347048575471163
theme	8.846587464576269	-0.046268101847112435
theory	7.104622740338984	-0.14928961816508043
threw	6.049223152033899	-0.2620418290584824
thunder	6.9473239932203406	-0.13060529920727842
ticket	4.44352888338983	0.08106329856559497
tiger	7.215065628644068	-0.20889258389440118
tired	2.760415891525424	0.26403732967637944
toaster	4.235813927118644	0.06843855704624922
tobacco	5.6355179289830515	-0.09260396469915537
toe	4.90992613898305	0.1402106281461778
tomato	5.914023729491525	-0.11225444943412362
took	6.133124361694915	-0.15582133425797653
torment	7.98421578220339	-0.20469232182298117
tornado	8.325457330508476	-0.19045228429503072
tourist	4.559875684576272	0.002772591599041077
train	5.658597100508475	0.0380159663714825
treaty	3.6195333991525427	-0.001814889068453359
tree	5.554540552372882	0.04612102569734783
trial	5.9244707357627115	-0.004765029555644498
tribute	6.296155024406779	-0.06473345815377074
trombone	6.115078483898306	-0.05895328510544756
truce	5.142005010169491	-0.15026596131818395
truck	4.971837942711864	-0.04936734328230539
trumpet	7.145990396101696	-0.0628322990593336
trust	7.577721738135593	-0.023717560211056782
truth	8.401576723898305	-0.09124685169151717
tuba	5.548206441355933	0.06543683528029595
tulip	5.019611353728814	0.056856463776622304
turtle	4.7223847228813565	0.09373206632849285
umbrella	6.790632530169492	-0.08621023127762663
used	9.169505648474578	0.02882162041794131
vacation	5.083032380677966	0.14382085402921307
van	6.7994543659322035	-0.14545262982390347
verb	6.321737424237289	-0.08467380392438546
vice	5.726706871186441	-0.19018940460898037
victim	4.776753206610168	0.03726377572470198
visited	5.989504734067796	-0.008483385112974043
volcano	7.769165860338983	-0.3957701915418708
voter	3.411711902881356	0.13812578405852338
walked	6.215553894745764	-0.03771759804674624
wanted	6.2365562861016945	0.06873673431111965
watched	6.687952790338984	0.23123076603051268
water	5.175634668305085	0.008516373894543716
wealthy	3.852530158474577	0.04971438487722457
went	7.681774934067797	-0.13099941071534163
whale	4.972709944237288	-0.08869326111985237
whine	5.595336384915255	-0.3962735629484451
white	5.405820764237289	-0.22403424488207474
whole	6.439786353220339	-0.10736061901062319
window	7.1883976694915255	-0.0727932398751042
winter	4.600356451864407	-0.03802186071958389
wit	7.967208447457627	-0.14866089936503174
witness	6.458354916101694	-0.1771972005484285
woe	6.32684914118644	-0.2544988576014414
woman	4.965265830508475	0.017842700669161545
wonder	7.501044784576272	0.15080432775452296
worked	4.740618606949152	-0.013036540411073525
worker	3.5541619969491522	0.28445357823022893
worth	8.994407844237289	-0.15561974874871443
wrote	5.545734032711865	-0.14267201326735024
xylophone	5.61766063576271	0.026640079627955192
year	4.432852955423729	0.03639936248620355
yellow	5.22119582220339	-0.005710056841631988
young	5.947121511186443	0.0281355720065197
zone	7.757586440677967	-0.14340125935256495
zoo	4.166741469661017	0.2212881854422525
average	5.828517206664131	-0.040140061680664814
std	1.2288685511794406	0.13918851742882596
Avg ± Std	5.829 ± 1.229	-0.040 ± 0.139
